WKT;id;description;name;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON Z (((2.133131 41.360137 0,2.133621 41.360491 0,2.133594 41.360536 0,2.133162 41.360475 0,2.133219 41.360281 0,2.13311 41.360201 0,2.133131 41.360137 0)),((2.131794 41.359889 0,2.131923 41.359913 0,2.131721 41.360252 0,2.13162 41.360217 0,2.131794 41.359889 0)),((2.132037 41.359468 0,2.132194 41.35948 0,2.132346 41.359543 0,2.132823 41.359903 0,2.132132 41.359797 0,2.13201 41.359847 0,2.131958 41.359848 0,2.131891 41.359832 0,2.131867 41.359782 0,2.132037 41.359468 0)));3032;;Literatura (c.Literatura - c.Ciències), zona verda del c.de la;3044;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.131544 41.360244 0,2.131858 41.360301 0,2.131842 41.360383 0,2.131695 41.360364 0,2.13162 41.360394 0,2.131429 41.361062 0,2.131194 41.36089 0,2.131544 41.360244 0));3031;;Literatura, rocalla del c.de la;1609;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.130658 41.357399 0,2.130914 41.357498 0,2.130753 41.357734 0,2.131786 41.358274 0,2.131683 41.358463 0,2.132215 41.358734 0,2.13211 41.358848 0,2.130398 41.357757 0,2.130658 41.357399 0));3213;;Mileva Maric i Hanna Arendt, cs.de (entre c.Alumini i c.Metal·lúrgia);4697;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.11897 41.344472 0,2.120352 41.344635 0,2.122554 41.345259 0,2.123331 41.345376 0,2.126533 41.344975 0,2.127311 41.345247 0,2.126714 41.345695 0,2.126579 41.345372 0,2.126342 41.345344 0,2.124766 41.345529 0,2.124047 41.34559 0,2.12402 41.345847 0,2.124155 41.345906 0,2.124053 41.346019 0,2.122565 41.345412 0,2.122484 41.345383 0,2.12245 41.345403 0,2.122259 41.345634 0,2.122221 41.345671 0,2.122205 41.345482 0,2.122012 41.345312 0,2.120203 41.344899 0,2.118826 41.344773 0,2.118554 41.345291 0,2.118685 41.345359 0,2.118579 41.34548 0,2.117995 41.345179 0,2.117145 41.345168 0,2.116478 41.345742 0,2.116772 41.345968 0,2.116579 41.346109 0,2.11647 41.346064 0,2.115706 41.347052 0,2.115839 41.347731 0,2.116006 41.347982 0,2.115933 41.348043 0,2.115756 41.347921 0,2.11504 41.348068 0,2.114965 41.347445 0,2.114891 41.346502 0,2.116083 41.345555 0,2.117402 41.344613 0,2.11897 41.344472 0));3148;;Motors, mitjanes i illetes del c.;59424;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.132507 41.349316 0,2.132694 41.349342 0,2.13285 41.349432 0,2.132904 41.349555 0,2.1328 41.349692 0,2.132611 41.349777 0,2.132362 41.349773 0,2.132215 41.349714 0,2.132115 41.349622 0,2.132116 41.349537 0,2.132207 41.349433 0,2.132341 41.349352 0,2.132507 41.349316 0));3169;;Pablo Iglesias - av.Joan Carles I, rotonda del c.;2523;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.132936 41.349612 0,2.135415 41.350711 0,2.135292 41.350859 0,2.132811 41.349763 0,2.132936 41.349612 0)),((2.124177 41.345917 0,2.126378 41.346855 0,2.132163 41.349349 0,2.132102 41.349446 0,2.131254 41.349083 0,2.126256 41.34698 0,2.124072 41.346028 0,2.124177 41.345917 0)));3168;;Pablo Iglesias (entre c.Metal·lúrgia i c.Motors), mitjana del c.;16078;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.11804 41.34984 0,2.118139 41.349914 0,2.117467 41.350424 0,2.117375 41.350347 0,2.11804 41.34984 0)),((2.122465 41.345422 0,2.122545 41.345458 0,2.121501 41.346776 0,2.1199 41.348642 0,2.11852 41.349636 0,2.118403 41.349548 0,2.119725 41.348537 0,2.121374 41.346605 0,2.122279 41.345628 0,2.122431 41.34545 0,2.122465 41.345422 0)));3174;;Primer de Maig (entre c.Motors i av.Granvia), mitjana del c.;10459;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.116786 41.345987 0,2.119274 41.347883 0,2.119094 41.348017 0,2.116594 41.346122 0,2.116786 41.345987 0));3172;;Rafael Barrades (entre c.Primer de Maig i c.Motors), mitjana del c.;6395;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.133274 41.360611 0,2.133927 41.360714 0,2.134586 41.361246 0,2.134539 41.361285 0,2.134403 41.36127 0,2.134252 41.361248 0,2.133878 41.361179 0,2.133843 41.361299 0,2.133576 41.361198 0,2.133152 41.361128 0,2.133071 41.361411 0,2.132721 41.361354 0,2.1328 41.361103 0,2.133118 41.361152 0,2.133274 41.360611 0));3036;;Repós (zona verda al costat del CEIP Fr.Mistral), pl.del;6153;DIS_3;Districte III;BAR_16;Granvia Sud
MULTIPOLYGON Z (((2.13225 41.3617 0,2.1324 41.361713 0,2.132372 41.361818 0,2.13225 41.361733 0,2.13225 41.3617 0)),((2.13226 41.360226 0,2.132894 41.360322 0,2.132665 41.361162 0,2.132004 41.361064 0,2.13226 41.360226 0)));3035;;Veïns (zona verda av.de la Granvia - pàrquing), pl.dels;5361;DIS_3;Districte III;BAR_16;Granvia Sud
POLYGON Z ((2.124154 41.358673 0,2.124201 41.358678 0,2.124256 41.358699 0,2.124292 41.358735 0,2.124321 41.358776 0,2.124315 41.358815 0,2.124293 41.358851 0,2.124245 41.358886 0,2.124194 41.358899 0,2.124135 41.358899 0,2.124081 41.358885 0,2.124037 41.358855 0,2.124006 41.358817 0,2.123998 41.35878 0,2.124008 41.358739 0,2.124041 41.35871 0,2.124072 41.358689 0,2.124112 41.35868 0,2.124154 41.358673 0));3192;;Amadeu Torner - c.de Natzaret, rotonda del c.d';518;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.12433 41.358876 0,2.124951 41.35909 0,2.124885 41.359215 0,2.124345 41.359266 0,2.124312 41.359671 0,2.124123 41.360112 0,2.123852 41.360437 0,2.123447 41.360757 0,2.123686 41.361028 0,2.123627 41.361168 0,2.123091 41.361012 0,2.12433 41.358876 0));3021;;Amadeu Torner (c.Aprestadora - c.Natzaret), jardins del c.d';8817;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.122605 41.36169 0,2.122791 41.361751 0,2.122185 41.362746 0,2.122095 41.362921 0,2.122022 41.363092 0,2.122039 41.363136 0,2.122179 41.363187 0,2.122109 41.363307 0,2.122044 41.363284 0,2.121947 41.363293 0,2.121826 41.363234 0,2.121767 41.363129 0,2.121853 41.362991 0,2.121867 41.36293 0,2.121902 41.362867 0,2.122605 41.36169 0));3018;;Amadeu Torner (c.N.Monturiol - c.Aprestadora), jardins del c.d';3315;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.12001 41.365577 0,2.120089 41.36559 0,2.120151 41.365622 0,2.120188 41.365663 0,2.120203 41.365723 0,2.120185 41.36578 0,2.120145 41.365823 0,2.120092 41.36585 0,2.120019 41.365862 0,2.119948 41.365854 0,2.119878 41.365819 0,2.119836 41.365768 0,2.119825 41.365713 0,2.11984 41.365663 0,2.119884 41.365617 0,2.119942 41.36559 0,2.12001 41.365577 0));3007;;Amadeu Torner-c.Sta. Eulàlia, rotonda del c.d';765;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.130816 41.36489 0,2.130881 41.364898 0,2.130934 41.364918 0,2.130968 41.364947 0,2.130986 41.364979 0,2.130989 41.365014 0,2.130977 41.365052 0,2.130956 41.36509 0,2.130918 41.365116 0,2.130861 41.365136 0,2.130805 41.365135 0,2.13074 41.36512 0,2.130696 41.365094 0,2.130672 41.365056 0,2.130657 41.365014 0,2.130671 41.364972 0,2.130699 41.364933 0,2.130749 41.364903 0,2.130816 41.36489 0));3058;;Aprestadora - av.del Carrilet, rotonda del c. d';586;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.122858 41.360875 0,2.12292 41.360885 0,2.122969 41.36091 0,2.122997 41.360942 0,2.123009 41.360989 0,2.122995 41.361033 0,2.122964 41.361067 0,2.122922 41.361088 0,2.122865 41.361098 0,2.122809 41.361091 0,2.122755 41.361064 0,2.122722 41.361024 0,2.122713 41.360981 0,2.122725 41.360942 0,2.12276 41.360906 0,2.122805 41.360885 0,2.122858 41.360875 0));3061;;Aprestadora - c.Amadeu Torner, rotonda del c. d';468;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.130165 41.364328 0,2.130408 41.364453 0,2.130303 41.36457 0,2.130061 41.364429 0,2.130165 41.364328 0));3025;;Aprestadora 41B, zona verda del c. d';375;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.131991 41.363296 0,2.132097 41.363339 0,2.130965 41.364874 0,2.130864 41.364833 0,2.131991 41.363296 0));3060;;Aprestadora 7-25 (entre av. del Carrilet i av. de la Granvia de l'Hospitalet), zona verda del c. d';1918;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.126209 41.365567 0,2.126769 41.36571 0,2.12668 41.365884 0,2.126608 41.365937 0,2.126505 41.36595 0,2.126382 41.365924 0,2.126082 41.365855 0,2.126209 41.365567 0));3011;;Avis, pl.dels;1560;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.123015 41.361943 0,2.123267 41.362036 0,2.123298 41.361984 0,2.12342 41.362023 0,2.123376 41.362097 0,2.123134 41.362018 0,2.123077 41.362117 0,2.12323 41.362165 0,2.123069 41.362446 0,2.123158 41.362474 0,2.12311 41.362559 0,2.123008 41.362529 0,2.122897 41.362707 0,2.123006 41.362741 0,2.122963 41.362818 0,2.122816 41.36277 0,2.122885 41.36265 0,2.122775 41.362616 0,2.122666 41.3627 0,2.122609 41.362721 0,2.122554 41.362728 0,2.122481 41.362724 0,2.122373 41.362679 0,2.122379 41.362659 0,2.122515 41.362668 0,2.122605 41.362637 0,2.122647 41.362601 0,2.122692 41.362543 0,2.122807 41.362581 0,2.123059 41.362157 0,2.122935 41.362114 0,2.123015 41.361943 0));3019;;Badalona, parterres interiors del c.de;1699;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.122566 41.359458 0,2.122917 41.359572 0,2.122658 41.360024 0,2.122292 41.359906 0,2.122566 41.359458 0));E009;;Biblioteca Plaça Europa (c.Amadeu Torner);1787;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.131126 41.365082 0,2.132128 41.365459 0,2.131908 41.365968 0,2.132347 41.366187 0,2.132284 41.366234 0,2.131824 41.366064 0,2.131678 41.365949 0,2.13154 41.365992 0,2.130877 41.36522 0,2.131126 41.365082 0));3057;;Bisbe Joan Carrera (entre c.Aprestadora, av.del Carrilet i c.Riera Blanca), jardins del;6159;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.125049 41.365747 0,2.125097 41.365764 0,2.124963 41.366147 0,2.125224 41.366217 0,2.125157 41.366366 0,2.125086 41.366349 0,2.124846 41.366167 0,2.125049 41.365747 0));3010;;Camilo José Cela, pl.de;686;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.131591 41.366222 0,2.131653 41.366253 0,2.131946 41.366787 0,2.131849 41.367165 0,2.131779 41.367182 0,2.131051 41.366842 0,2.131591 41.366222 0));3043;;Can Colom, pl.de;4267;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.121843 41.354073 0,2.121985 41.354098 0,2.122094 41.354158 0,2.122179 41.354265 0,2.122195 41.354379 0,2.12216 41.354471 0,2.122083 41.354551 0,2.121985 41.354602 0,2.121831 41.354627 0,2.121686 41.354607 0,2.121843 41.354348 0,2.121573 41.35415 0,2.121717 41.354086 0,2.121843 41.354073 0));6200;;Can Tries - av.de la Granvia de l'Hospitalet, rotonda del c.de;1960;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.120383 41.357439 0,2.120435 41.35745 0,2.120473 41.357471 0,2.120503 41.357507 0,2.120512 41.357546 0,2.120499 41.357587 0,2.120469 41.357618 0,2.120111 41.357821 0,2.12007 41.357841 0,2.120015 41.35785 0,2.120278 41.357468 0,2.120332 41.357444 0,2.120383 41.357439 0));6193;;Can Tries - c.Jerusalem, rotonda del c.de;772;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.118841 41.359836 0,2.120061 41.360226 0,2.120007 41.360306 0,2.1199 41.360269 0,2.1198 41.360431 0,2.119583 41.360356 0,2.119654 41.360236 0,2.11881 41.35995 0,2.118268 41.360793 0,2.119111 41.361339 0,2.119291 41.361097 0,2.119296 41.361128 0,2.119362 41.361149 0,2.119277 41.361289 0,2.119345 41.361332 0,2.119318 41.361357 0,2.119316 41.361403 0,2.119072 41.361633 0,2.118046 41.360969 0,2.118037 41.360818 0,2.118088 41.360644 0,2.118629 41.360005 0,2.1187 41.359991 0,2.118798 41.359852 0,2.118841 41.359836 0));3040;;Can Tries (costat est, entre c.Narcís Monturiol i c.Aprestadora), c.;7030;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.117807 41.360895 0,2.117924 41.360744 0,2.117967 41.360773 0,2.118009 41.360821 0,2.118026 41.36089 0,2.118005 41.360956 0,2.11796 41.361006 0,2.117898 41.361037 0,2.117814 41.361051 0,2.117731 41.361041 0,2.117651 41.361001 0,2.117602 41.360942 0,2.117589 41.360878 0,2.117606 41.360821 0,2.117632 41.360776 0,2.117807 41.360895 0));3041;;Can Tries-Narcís Monturiol, rotonda de;786;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.122119 41.366811 0,2.122517 41.366891 0,2.12233 41.367372 0,2.122048 41.367326 0,2.12196 41.367582 0,2.122787 41.367755 0,2.122775 41.367786 0,2.122766 41.367806 0,2.121943 41.367808 0,2.120998 41.367768 0,2.121078 41.367513 0,2.121823 41.367575 0,2.12192 41.367337 0,2.122119 41.366811 0));3046;;Can Trinxet (c.de Sta.Eulàlia 214), zona enjardinada de;5382;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.120792 41.364367 0,2.120802 41.364367 0,2.120811 41.364369 0,2.120821 41.364371 0,2.12083 41.364374 0,2.120839 41.364377 0,2.120848 41.364381 0,2.120855 41.364386 0,2.120862 41.364392 0,2.120868 41.364398 0,2.120874 41.364404 0,2.120878 41.364411 0,2.120882 41.364418 0,2.120884 41.364425 0,2.120885 41.364433 0,2.120886 41.36444 0,2.120885 41.364448 0,2.120883 41.364455 0,2.120881 41.364462 0,2.120877 41.364469 0,2.120872 41.364476 0,2.120867 41.364482 0,2.12086 41.364488 0,2.120853 41.364493 0,2.120845 41.364498 0,2.120837 41.364502 0,2.120828 41.364505 0,2.120818 41.364508 0,2.120809 41.36451 0,2.120799 41.364511 0,2.120789 41.364511 0,2.120779 41.364511 0,2.120769 41.364509 0,2.120759 41.364507 0,2.12075 41.364504 0,2.120741 41.364501 0,2.120733 41.364497 0,2.120725 41.364492 0,2.120718 41.364486 0,2.120712 41.36448 0,2.120706 41.364474 0,2.120702 41.364467 0,2.120699 41.36446 0,2.120696 41.364453 0,2.120695 41.364445 0,2.120694 41.364438 0,2.120695 41.36443 0,2.120697 41.364423 0,2.120699 41.364416 0,2.120703 41.364409 0,2.120708 41.364402 0,2.120714 41.364396 0,2.12072 41.36439 0,2.120727 41.364385 0,2.120735 41.36438 0,2.120743 41.364376 0,2.120752 41.364373 0,2.120762 41.36437 0,2.120772 41.364368 0,2.120782 41.364367 0,2.120792 41.364367 0));3049;;Carrilet - c.Amadeu Torner, rotonda de l'av.del;201;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.126776 41.36426 0,2.127066 41.364368 0,2.127051 41.364413 0,2.126722 41.364448 0,2.126666 41.364394 0,2.126716 41.364279 0,2.126776 41.36426 0));3028;;Carrilet (av.Carrilet - c.Comerç), parterre de l'av.del;437;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.125203 41.365063 0,2.125175 41.365113 0,2.125117 41.36516 0,2.12503 41.365197 0,2.125012 41.365264 0,2.124657 41.36537 0,2.124549 41.365371 0,2.124357 41.365295 0,2.12439 41.365267 0,2.124523 41.365198 0,2.124647 41.365173 0,2.124765 41.365191 0,2.125127 41.365071 0,2.125203 41.365063 0));3009;;Carrilet (c.Àngel Guimerà - c.General Prim), zona verda de l'av.del;1016;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.116083 41.361867 0,2.116287 41.361871 0,2.116718 41.362455 0,2.117034 41.362894 0,2.118096 41.363263 0,2.118224 41.363404 0,2.120717 41.364324 0,2.120581 41.36438 0,2.11812 41.363503 0,2.117903 41.363424 0,2.116437 41.362868 0,2.116411 41.3629 0,2.116328 41.36288 0,2.116278 41.362731 0,2.116083 41.361867 0));3008;;Carrilet (entre RENFE i c.Amadeu Torner), av.del;9955;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.127447 41.358337 0,2.127583 41.358357 0,2.127447 41.358605 0,2.127685 41.358783 0,2.127587 41.358833 0,2.127456 41.358855 0,2.127326 41.358838 0,2.127199 41.358775 0,2.127127 41.358689 0,2.127104 41.358591 0,2.127133 41.358491 0,2.12721 41.358409 0,2.127319 41.358355 0,2.127447 41.358337 0));3197;;Castelao - av.de la Granvia de l'Hospitalet, rotonda del c.de;1733;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.124634 41.363294 0,2.124707 41.363319 0,2.124762 41.363349 0,2.124785 41.363403 0,2.124771 41.363494 0,2.124743 41.363537 0,2.124662 41.363609 0,2.124587 41.363647 0,2.124515 41.363654 0,2.124418 41.363618 0,2.124349 41.363545 0,2.124355 41.363464 0,2.124412 41.363384 0,2.124478 41.363317 0,2.124548 41.363297 0,2.124634 41.363294 0));3022;;Castelao (c.Castelao - c.Mestre Carbó), parterres del c.de;1080;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.12666 41.355184 0,2.126546 41.355242 0,2.126394 41.355264 0,2.126256 41.355244 0,2.12612 41.355176 0,2.126042 41.355085 0,2.126012 41.354973 0,2.126049 41.354855 0,2.126108 41.354783 0,2.12666 41.355184 0));3146;;Ciències - av.Joan Carles I, rotonda del c.;1490;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.120466 41.351374 0,2.120617 41.351449 0,2.120554 41.351494 0,2.120453 41.351506 0,2.120363 41.351478 0,2.120466 41.351374 0));3152;;Ciències - c.M.Hernàndez, rotonda del c.;172;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON Z (((2.119603 41.36599 0,2.119943 41.366051 0,2.119848 41.366171 0,2.11947 41.366389 0,2.119302 41.366498 0,2.119214 41.366582 0,2.118864 41.366534 0,2.118541 41.366351 0,2.118597 41.366309 0,2.11896 41.366269 0,2.119257 41.366192 0,2.119603 41.36599 0)),((2.12023 41.365844 0,2.120278 41.365865 0,2.120245 41.365901 0,2.120196 41.365882 0,2.12023 41.365844 0)),((2.119638 41.365719 0,2.11976 41.365736 0,2.1198 41.365818 0,2.119685 41.365817 0,2.119638 41.365719 0)));3001;;Cultura, zona verda del c.de la;3337;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.124768 41.35621 0,2.124875 41.356214 0,2.125461 41.356395 0,2.125517 41.356433 0,2.125541 41.356473 0,2.125865 41.357456 0,2.125868 41.357517 0,2.125845 41.357574 0,2.1258 41.357622 0,2.125759 41.357648 0,2.125713 41.357668 0,2.12566 41.357681 0,2.125597 41.357687 0,2.124938 41.357475 0,2.124896 41.357446 0,2.124541 41.35641 0,2.124554 41.356339 0,2.124613 41.356276 0,2.124692 41.356223 0,2.124768 41.35621 0));3198;;Europa, rotonda central de la pl.d';11774;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.120121 41.360188 0,2.120406 41.360286 0,2.120646 41.360366 0,2.12084 41.360423 0,2.12115 41.360559 0,2.120863 41.361041 0,2.120206 41.362086 0,2.119948 41.361996 0,2.119773 41.361936 0,2.120161 41.361291 0,2.119853 41.361184 0,2.119555 41.36166 0,2.119285 41.361567 0,2.119397 41.361385 0,2.119318 41.361357 0,2.119346 41.361332 0,2.119278 41.361289 0,2.119364 41.361148 0,2.119298 41.361127 0,2.11929 41.361068 0,2.119393 41.361105 0,2.119532 41.361152 0,2.119548 41.361126 0,2.120121 41.360188 0));3044;;Fortuna 11-17 i c.Narcís Monturiol 159 (pl. de Quart), zona enjardinada al voltant del c.;15589;DIS_3;Districte III;BAR_06;Santa Eulàlia
MULTIPOLYGON Z (((2.128223 41.36424 0,2.128458 41.364312 0,2.128366 41.364487 0,2.128122 41.364412 0,2.128223 41.36424 0)),((2.127923 41.363435 0,2.12823 41.363532 0,2.12845 41.363656 0,2.128293 41.363956 0,2.12773 41.363783 0,2.127923 41.363435 0)));3029;;Francesc Macià i Llussà, pl.de;2491;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.123611 41.366869 0,2.124299 41.367068 0,2.123973 41.367826 0,2.123697 41.367837 0,2.123446 41.367837 0,2.123029 41.367853 0,2.122769 41.367806 0,2.122786 41.367758 0,2.122902 41.367756 0,2.12302 41.367468 0,2.123311 41.367536 0,2.123611 41.366869 0));3064;;Frederica Montseny, pl.de;7386;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.128095 41.359324 0,2.128631 41.35971 0,2.128805 41.359586 0,2.129717 41.360254 0,2.129567 41.360369 0,2.131877 41.362107 0,2.131789 41.362173 0,2.128049 41.359359 0,2.128095 41.359324 0));3187;;Granvia de l'Hospitalet (davant Centre Comercial), mitjana de l'av.de la;6166;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.132303 41.362348 0,2.13374 41.363395 0,2.133588 41.363506 0,2.132163 41.362453 0,2.132303 41.362348 0));3053;;Granvia de l'Hospitalet (davant Ciutat Judicial), mitjana de l'av.de la;2861;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.127568 41.359137 0,2.128279 41.359648 0,2.128838 41.36006 0,2.129941 41.360905 0,2.131021 41.361716 0,2.132379 41.362737 0,2.132307 41.36279 0,2.131643 41.362285 0,2.131489 41.362396 0,2.13134 41.362286 0,2.131385 41.362224 0,2.130904 41.361858 0,2.130851 41.361942 0,2.130833 41.361945 0,2.130758 41.36194 0,2.130703 41.36193 0,2.13067 41.361922 0,2.130639 41.361912 0,2.130619 41.361904 0,2.13061 41.361898 0,2.130496 41.362011 0,2.130415 41.361965 0,2.130349 41.361918 0,2.130683 41.361561 0,2.129185 41.360422 0,2.128777 41.360104 0,2.128478 41.360239 0,2.12806 41.360005 0,2.128338 41.359796 0,2.127508 41.359184 0,2.127568 41.359137 0));3051;;Granvia de l'Hospitalet (entre c.Riera Blanca i c.Igualtat), lateral de l'av.de la;8014;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.121986 41.3547 0,2.123249 41.355651 0,2.122994 41.35493 0,2.124482 41.356039 0,2.124699 41.356116 0,2.124516 41.356215 0,2.124457 41.356286 0,2.124443 41.356387 0,2.124515 41.356608 0,2.124449 41.356658 0,2.121917 41.354752 0,2.121986 41.3547 0));3199;;Granvia de l'Hospitalet (entre rotonda central pl.Europa i c.Can Tries), mitjana de l'av.de la;9362;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.123676 41.35614 0,2.124587 41.356827 0,2.124815 41.357487 0,2.124817 41.357522 0,2.124505 41.358039 0,2.124145 41.358634 0,2.124048 41.358654 0,2.123968 41.358702 0,2.122345 41.358173 0,2.123676 41.35614 0));3194;;Illa av.de la Granvia de l'Hospitalet - c.Amadeu Torner;33241;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.121919 41.356911 0,2.122678 41.357584 0,2.122332 41.358127 0,2.121398 41.357816 0,2.121329 41.357792 0,2.121919 41.356911 0));3195;;Illa av.de la Granvia de l'Hospitalet - c.Herrero;8026;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.124974 41.357621 0,2.125892 41.357891 0,2.126169 41.357841 0,2.126996 41.358464 0,2.12691 41.358484 0,2.126811 41.358479 0,2.126772 41.35851 0,2.126678 41.358661 0,2.126657 41.358727 0,2.126263 41.359462 0,2.124358 41.358842 0,2.124352 41.358758 0,2.1243 41.358667 0,2.124974 41.357621 0));3052;;Illa av.de la Granvia de l'Hospitalet - c.Igualtat;26792;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.121871 41.354829 0,2.122741 41.35545 0,2.122741 41.355484 0,2.122496 41.355721 0,2.121721 41.355333 0,2.121646 41.355107 0,2.121621 41.354956 0,2.121748 41.354854 0,2.121871 41.354829 0));3196;;Illa av.de la Granvia de l'Hospitalet - c.Sangoneres;4494;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.121873 41.360775 0,2.122226 41.360885 0,2.122699 41.361036 0,2.121616 41.36307 0,2.12073 41.362782 0,2.121873 41.360775 0));3062;;Illa c.Aprestadora - c.Amadeu Torner (Gornal III);18917;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.125285 41.355755 0,2.125418 41.356188 0,2.125439 41.356255 0,2.125405 41.356273 0,2.125329 41.356252 0,2.124597 41.356001 0,2.124568 41.355923 0,2.125285 41.355755 0));3202;;Illa c.Ciències - c.Amadeu Torner;2184;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.126564 41.355307 0,2.126797 41.355378 0,2.128502 41.356674 0,2.127661 41.358109 0,2.127591 41.358155 0,2.127485 41.358156 0,2.127364 41.358122 0,2.12686 41.357719 0,2.125848 41.356969 0,2.125654 41.356443 0,2.125861 41.356144 0,2.126391 41.35533 0,2.126564 41.355307 0));3201;;Illa c.Ciències - c.Física;42539;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.123118 41.35848 0,2.123891 41.358745 0,2.123939 41.358924 0,2.123266 41.360118 0,2.122755 41.359954 0,2.122952 41.359561 0,2.12255 41.35943 0,2.123118 41.35848 0));3190;;Illa c.Jerusalem - c.Amadeu Torner;11738;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.12122 41.357892 0,2.12219 41.358271 0,2.121478 41.359449 0,2.119505 41.358686 0,2.11974 41.358366 0,2.12122 41.357892 0));3191;;Illa c.Jerusalem - c.Herrero;21606;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.121062 41.360139 0,2.122052 41.360447 0,2.121934 41.360667 0,2.120923 41.360354 0,2.121062 41.360139 0));3189;;Illa c.Joan de Joanes - c.Amadeu Torner;2393;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.127943 41.366786 0,2.127994 41.366791 0,2.128083 41.367093 0,2.127763 41.367055 0,2.127854 41.366984 0,2.127943 41.366786 0));3054;;Jacint Verdaguer (cantonada c.Sta.Eulàlia), zona enjardinada del c.de;447;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.120201 41.364618 0,2.12035 41.364665 0,2.12016 41.364991 0,2.120018 41.364942 0,2.120201 41.364618 0));3005;;Jansana, zona verda del pge.de;523;DIS_3;Districte III;BAR_06;Santa Eulàlia
POLYGON Z ((2.129689 41.361468 0,2.13011 41.361603 0,2.13 41.361778 0,2.129595 41.361645 0,2.129689 41.361468 0));3048;;Joan Brossa, pl.de;802;DIS_3;Districte III;BAR_06;Santa Eulàlia
